Ticker,Date,Time,LTP,BuyPrice,BuyQty,SellPrice,SellQty,LTQ,OpenInterest
RELIANCE.BSE,02/01/2024,10:04:38,2596.5,2596.5,1,2596.5,1,1,0
RELIANCE.BSE,02/01/2024,10:04:41,2596.45,2596.45,1,2596.45,1,1,0
RELIANCE.BSE,02/01/2024,10:04:43,2594.75,2594.8,100,2594.75,100,100,0
RELIANCE.BSE,02/01/2024,10:04:56,2595.95,2595.95,1,2595.95,1,1,0
RELIANCE.BSE,02/01/2024,10:05:02,2595.9,2595.9,1,2595.9,1,1,0
RELIANCE.BSE,02/01/2024,10:05:02,2595.9,2595.9,13,2595.9,13,13,0
RELIANCE.BSE,02/01/2024,10:05:12,2594.75,2594.75,5,2594.75,5,5,0
RELIANCE.BSE,02/01/2024,10:05:18,2595.85,2595.85,2,2595.85,2,2,0
RELIANCE.BSE,02/01/2024,10:05:21,2595,2595,2,2595,2,2,0
RELIANCE.BSE,02/01/2024,10:05:24,2595.6,2595.65,40,2595.5,40,40,0
RELIANCE.BSE,02/01/2024,10:05:24,2596.95,2596.95,3,2596.95,3,3,0
RELIANCE.BSE,02/01/2024,10:05:37,2595.8,2595.8,15,2595.8,15,15,0
RELIANCE.BSE,02/01/2024,10:05:49,2596.9,2596.9,1,2596.9,1,1,0
RELIANCE.BSE,02/01/2024,10:05:51,2596.85,2596.85,1,2596.85,1,1,0
RELIANCE.BSE,02/01/2024,10:05:54,2596.85,2596.85,1,2596.85,1,1,0
RELIANCE.BSE,02/01/2024,10:06:18,2596.95,2596.95,5,2596.95,5,5,0
RELIANCE.BSE,02/01/2024,10:06:27,2597.75,2597.75,1,2597.75,1,1,0
RELIANCE.BSE,02/01/2024,10:06:29,2596.25,2596.25,28,2596.2,28,28,0
RELIANCE.BSE,02/01/2024,10:06:29,2597.75,2597.75,1,2597.75,1,1,0
RELIANCE.BSE,02/01/2024,10:06:34,2597.55,2597.55,1,2597.55,1,1,0
RELIANCE.BSE,02/01/2024,10:06:36,2596.2,2596.2,4,2596.15,4,4,0
RELIANCE.BSE,02/01/2024,10:06:39,2597.5,2597.5,7,2597.5,7,7,0
RELIANCE.BSE,02/01/2024,10:06:42,2596.15,2596.15,3,2596.15,3,3,0
RELIANCE.BSE,02/01/2024,10:07:11,2598.05,2598.05,1,2598.05,1,1,0
RELIANCE.BSE,02/01/2024,10:07:24,2598.05,2598.05,5,2598.05,5,5,0
RELIANCE.BSE,02/01/2024,10:07:42,2598,2598,1,2598,1,1,0
RELIANCE.BSE,02/01/2024,10:07:52,2598,2598,1,2598,1,1,0
RELIANCE.BSE,02/01/2024,10:07:55,2598,2598,4,2598,4,4,0
RELIANCE.BSE,02/01/2024,10:07:57,2598.05,2598.05,1,2598.05,1,1,0
RELIANCE.BSE,02/01/2024,10:08:00,2596.65,2596.65,36,2596.65,36,36,0
RELIANCE.BSE,02/01/2024,10:08:06,2598,2598,5,2598,5,5,0
RELIANCE.BSE,02/01/2024,10:08:06,2598,2598,1,2598,1,1,0
RELIANCE.BSE,02/01/2024,10:08:08,2598,2598,2,2598,2,2,0
RELIANCE.BSE,02/01/2024,10:08:23,2598,2598,1,2598,1,1,0
RELIANCE.BSE,02/01/2024,10:08:23,2596.6,2596.65,5,2596.6,5,5,0
RELIANCE.BSE,02/01/2024,10:08:23,2596.6,2596.6,17,2596.6,17,17,0
RELIANCE.BSE,02/01/2024,10:08:26,2597.35,2597.35,5,2597.35,5,5,0
RELIANCE.BSE,02/01/2024,10:08:26,2597.3,2597.3,5,2597.3,5,5,0
RELIANCE.BSE,02/01/2024,10:08:28,2597.3,2597.3,1,2597.3,1,1,0
RELIANCE.BSE,02/01/2024,10:08:34,2596.65,2596.65,40,2596.65,40,40,0
RELIANCE.BSE,02/01/2024,10:08:35,2596.1,2596.1,1,2596.1,1,1,0
RELIANCE.BSE,02/01/2024,10:08:36,2597.25,2597.25,10,2597.25,10,10,0
RELIANCE.BSE,02/01/2024,10:08:38,2596.5,2596.5,2,2596.5,2,2,0
RELIANCE.BSE,02/01/2024,10:08:38,2596.95,2596.95,8,2596.95,8,8,0
RELIANCE.BSE,02/01/2024,10:08:57,2595.05,2595.05,20,2595.05,20,20,0
RELIANCE.BSE,02/01/2024,10:09:08,2596,2596,3,2596,3,3,0
RELIANCE.BSE,02/01/2024,10:09:13,2595.3,2595.3,18,2595.3,18,18,0
RELIANCE.BSE,02/01/2024,10:09:14,2595.3,2595.3,1,2595.3,1,1,0
RELIANCE.BSE,02/01/2024,10:09:43,2596.15,2596.15,9,2596.15,9,9,0
RELIANCE.BSE,02/01/2024,10:09:44,2596,2596,2,2596,2,2,0
RELIANCE.BSE,02/01/2024,10:10:00,2594.55,2595,18,2594.55,18,18,0
RELIANCE.BSE,02/01/2024,10:10:02,2595.85,2595.9,60,2595.85,60,60,0
RELIANCE.BSE,02/01/2024,10:10:03,2594.3,2594.3,1,2594.3,1,1,0
RELIANCE.BSE,02/01/2024,10:10:03,2594.3,2594.35,15,2594.3,15,15,0
RELIANCE.BSE,02/01/2024,10:10:15,2594.25,2594.25,10,2594.25,10,10,0
RELIANCE.BSE,02/01/2024,10:10:19,2595.6,2595.6,2,2595.6,2,2,0
RELIANCE.BSE,02/01/2024,10:10:19,2594.15,2594.15,11,2594.15,11,11,0
RELIANCE.BSE,02/01/2024,10:10:30,2595.5,2595.5,5,2595.5,5,5,0
RELIANCE.BSE,02/01/2024,10:10:52,2595.15,2595.15,1,2595.15,1,1,0
RELIANCE.BSE,02/01/2024,10:11:10,2595.55,2595.55,1,2595.55,1,1,0
RELIANCE.BSE,02/01/2024,10:11:14,2595.15,2595.15,2,2595.15,2,2,0
RELIANCE.BSE,02/01/2024,10:11:21,2594.25,2594.25,20,2594.25,20,20,0
RELIANCE.BSE,02/01/2024,10:11:46,2595.4,2595.4,5,2595.4,5,5,0
RELIANCE.BSE,02/01/2024,10:10:31,2594.25,2594.25,2,2594.25,2,2,0
RELIANCE.BSE,02/01/2024,10:12:16,2594,2594.5,17,2594,17,17,0
RELIANCE.BSE,02/01/2024,10:12:23,2594.8,2594.8,2,2594.8,2,2,0
RELIANCE.BSE,02/01/2024,10:12:27,2594.75,2594.75,1,2594.75,1,1,0
RELIANCE.BSE,02/01/2024,10:12:33,2593.05,2593.1,7,2592.95,7,7,0
RELIANCE.BSE,02/01/2024,10:12:35,2594.25,2594.25,11,2594.25,11,11,0
RELIANCE.BSE,02/01/2024,10:13:04,2593.8,2593.8,18,2593.8,18,18,0
RELIANCE.BSE,02/01/2024,10:13:06,2593,2593,3,2593,3,3,0
RELIANCE.BSE,02/01/2024,10:13:06,2593,2593,20,2593,20,20,0
RELIANCE.BSE,02/01/2024,10:13:07,2593,2593,20,2593,20,20,0
RELIANCE.BSE,02/01/2024,10:13:07,2593,2593,12,2593,12,12,0
RELIANCE.BSE,02/01/2024,10:13:11,2594.15,2594.15,1,2594.15,1,1,0
RELIANCE.BSE,02/01/2024,10:13:22,2594.25,2594.25,20,2594.25,20,20,0
RELIANCE.BSE,02/01/2024,10:13:22,2594.25,2594.25,39,2594.25,39,39,0
RELIANCE.BSE,02/01/2024,10:13:33,2595,2595,15,2595,15,15,0
RELIANCE.BSE,02/01/2024,10:13:35,2595.5,2595.5,18,2595.5,18,18,0
RELIANCE.BSE,02/01/2024,10:13:41,2595,2595,20,2595,20,20,0
RELIANCE.BSE,02/01/2024,10:13:41,2596,2596,15,2595,15,15,0
RELIANCE.BSE,02/01/2024,10:14:12,2596,2596.1,2,2596,2,2,0
RELIANCE.BSE,02/01/2024,10:14:13,2596.1,2596.1,2,2596.1,2,2,0
RELIANCE.BSE,02/01/2024,10:14:17,2595.05,2595.05,3,2595.05,3,3,0
RELIANCE.BSE,02/01/2024,10:14:21,2595.05,2595.05,7,2595.05,7,7,0
RELIANCE.BSE,02/01/2024,10:14:29,2596.05,2596.25,84,2595.9,84,84,0
RELIANCE.BSE,02/01/2024,10:14:31,2596.05,2596.05,1,2596.05,1,1,0
RELIANCE.BSE,02/01/2024,10:14:34,2595,2595,20,2595,20,20,0
RELIANCE.BSE,02/01/2024,10:14:36,2596.3,2596.3,5,2596.3,5,5,0
RELIANCE.BSE,02/01/2024,10:14:37,2595,2595,30,2595,30,30,0
RELIANCE.BSE,02/01/2024,10:15:05,2596.35,2596.35,2,2596.35,2,2,0
RELIANCE.BSE,02/01/2024,10:15:16,2596.3,2596.3,10,2596.3,10,10,0
RELIANCE.BSE,02/01/2024,10:15:36,2596.3,2596.3,1,2596.3,1,1,0
RELIANCE.BSE,02/01/2024,10:15:39,2596,2596,1,2596,1,1,0
RELIANCE.BSE,02/01/2024,10:15:41,2595.05,2595.05,4,2595.05,4,4,0
RELIANCE.BSE,02/01/2024,10:15:41,2596.3,2596.3,1,2596.3,1,1,0
RELIANCE.BSE,02/01/2024,10:16:04,2596.15,2596.15,4,2596.15,4,4,0
RELIANCE.BSE,02/01/2024,10:16:06,2596.15,2596.15,5,2596.15,5,5,0
RELIANCE.BSE,02/01/2024,10:16:09,2596.15,2596.15,1,2596.15,1,1,0
RELIANCE.BSE,02/01/2024,10:16:18,2596.15,2596.15,1,2596.15,1,1,0
RELIANCE.BSE,02/01/2024,10:16:40,2596.15,2596.15,29,2596.15,29,29,0
RELIANCE.BSE,02/01/2024,10:16:44,2595.05,2595.05,3,2595.05,3,3,0
RELIANCE.BSE,02/01/2024,10:16:52,2595,2595,2,2595,2,2,0
RELIANCE.BSE,02/01/2024,10:17:03,2595,2595,9,2595,9,9,0
RELIANCE.BSE,02/01/2024,10:17:20,2595.55,2595.55,2,2595.55,2,2,0
RELIANCE.BSE,02/01/2024,10:17:20,2595.55,2595.55,1,2595.55,1,1,0
RELIANCE.BSE,02/01/2024,10:17:44,2595.55,2595.55,10,2595.55,10,10,0
RELIANCE.BSE,02/01/2024,10:17:53,2595.5,2595.5,1,2595.5,1,1,0
RELIANCE.BSE,02/01/2024,10:17:56,2595.5,2595.5,1,2595.5,1,1,0
RELIANCE.BSE,02/01/2024,10:18:01,2593.75,2593.75,28,2593.75,28,28,0
RELIANCE.BSE,02/01/2024,10:18:07,2595,2595,10,2595,10,10,0
RELIANCE.BSE,02/01/2024,10:18:22,2596.05,2596.05,1,2596.05,1,1,0
RELIANCE.BSE,02/01/2024,10:18:32,2594.45,2594.45,5,2594.45,5,5,0
RELIANCE.BSE,02/01/2024,10:18:41,2595,2595,1,2595,1,1,0
RELIANCE.BSE,02/01/2024,10:18:52,2594.15,2594.2,20,2594.15,20,20,0
RELIANCE.BSE,02/01/2024,10:19:07,2593.85,2593.9,20,2593.85,20,20,0
RELIANCE.BSE,02/01/2024,10:19:08,2593.8,2593.8,5,2593.8,5,5,0
RELIANCE.BSE,02/01/2024,10:19:38,2595.3,2595.3,50,2595.25,50,50,0
RELIANCE.BSE,02/01/2024,10:19:51,2595.4,2595.4,1,2595.4,1,1,0
RELIANCE.BSE,02/01/2024,10:20:24,2595.95,2595.95,3,2595.95,3,3,0
RELIANCE.BSE,02/01/2024,10:20:37,2594.4,2594.4,32,2594.4,32,32,0
RELIANCE.BSE,02/01/2024,10:20:38,2595.9,2595.9,3,2595.9,3,3,0
RELIANCE.BSE,02/01/2024,10:20:44,2594.35,2594.4,10,2594.35,10,10,0
RELIANCE.BSE,02/01/2024,10:20:46,2595.85,2595.85,1,2595.85,1,1,0
RELIANCE.BSE,02/01/2024,10:20:47,2594.7,2594.7,5,2594.7,5,5,0
RELIANCE.BSE,02/01/2024,10:20:53,2595.75,2595.75,8,2595.75,8,8,0
RELIANCE.BSE,02/01/2024,10:20:55,2595.75,2595.75,3,2595.75,3,3,0
RELIANCE.BSE,02/01/2024,10:20:56,2595.75,2595.75,5,2595.75,5,5,0
RELIANCE.BSE,02/01/2024,10:21:10,2593.8,2593.8,25,2593.8,25,25,0
RELIANCE.BSE,02/01/2024,10:21:22,2592.75,2592.8,45,2592.7,45,45,0
RELIANCE.BSE,02/01/2024,10:21:39,2594.8,2594.8,1,2594.8,1,1,0
RELIANCE.BSE,02/01/2024,10:21:40,2594.75,2594.75,11,2594.75,11,11,0
RELIANCE.BSE,02/01/2024,10:21:40,2594.75,2594.75,4,2594.75,4,4,0
RELIANCE.BSE,02/01/2024,10:21:50,2594.65,2594.65,16,2594.65,16,16,0
RELIANCE.BSE,02/01/2024,10:21:58,2594,2594,1,2594,1,1,0
RELIANCE.BSE,02/01/2024,10:22:04,2594,2594,20,2594,20,20,0
RELIANCE.BSE,02/01/2024,10:22:05,2594,2594,20,2594,20,20,0
RELIANCE.BSE,02/01/2024,10:22:12,2594,2594,40,2594,40,40,0
RELIANCE.BSE,02/01/2024,10:22:13,2594,2594,20,2594,20,20,0
RELIANCE.BSE,02/01/2024,10:22:15,2594,2594,20,2594,20,20,0
RELIANCE.BSE,02/01/2024,10:22:23,2592.2,2592.2,1,2592.2,1,1,0
RELIANCE.BSE,02/01/2024,10:22:24,2592.2,2592.2,2,2592.2,2,2,0
RELIANCE.BSE,02/01/2024,10:22:38,2592.6,2592.6,5,2592.6,5,5,0
RELIANCE.BSE,02/01/2024,10:22:52,2593.95,2593.95,1,2593.95,1,1,0
RELIANCE.BSE,02/01/2024,10:22:59,2593.85,2593.85,1,2593.85,1,1,0
RELIANCE.BSE,02/01/2024,10:23:05,2593.75,2593.75,1,2593.75,1,1,0
RELIANCE.BSE,02/01/2024,10:23:12,2593,2593,11,2593,11,11,0
RELIANCE.BSE,02/01/2024,10:23:14,2593,2593,9,2593,9,9,0
RELIANCE.BSE,02/01/2024,10:23:16,2593.7,2593.75,9,2593,9,9,0
RELIANCE.BSE,02/01/2024,10:23:29,2592,2592,5,2592,5,5,0
RELIANCE.BSE,02/01/2024,10:23:33,2592,2592,4,2592,4,4,0
RELIANCE.BSE,02/01/2024,10:23:46,2592,2592,27,2592,27,27,0
RELIANCE.BSE,02/01/2024,10:23:54,2591.75,2591.75,18,2591.65,18,18,0
RELIANCE.BSE,02/01/2024,10:23:57,2591.65,2591.65,18,2591.65,18,18,0
RELIANCE.BSE,02/01/2024,10:24:00,2591.65,2591.65,3,2591.65,3,3,0
RELIANCE.BSE,02/01/2024,10:24:00,2591.65,2591.65,29,2591.65,29,29,0
RELIANCE.BSE,02/01/2024,10:24:07,2591.4,2591.4,5,2591.4,5,5,0
RELIANCE.BSE,02/01/2024,10:24:39,2591,2591,5,2591,5,5,0
RELIANCE.BSE,02/01/2024,10:24:39,2591,2591,48,2591,48,48,0
RELIANCE.BSE,02/01/2024,10:24:43,2590.5,2590.5,10,2590.5,10,10,0
RELIANCE.BSE,02/01/2024,10:24:46,2591.35,2591.35,34,2591.35,34,34,0
RELIANCE.BSE,02/01/2024,10:24:47,2589.3,2590,157,2589.3,157,157,0
RELIANCE.BSE,02/01/2024,10:24:48,2589,2589,19,2589,19,19,0
RELIANCE.BSE,02/01/2024,10:24:50,2588.4,2588.4,49,2588.4,49,49,0
RELIANCE.BSE,02/01/2024,10:24:51,2588,2588,1,2588,1,1,0
RELIANCE.BSE,02/01/2024,10:24:55,2587.05,2587.05,3,2587.05,3,3,0
RELIANCE.BSE,02/01/2024,10:24:55,2587,2587,2,2587,2,2,0
RELIANCE.BSE,02/01/2024,10:25:00,2586.5,2586.5,1,2586.5,1,1,0
RELIANCE.BSE,02/01/2024,10:25:01,2587.5,2587.5,1,2587.5,1,1,0
RELIANCE.BSE,02/01/2024,10:25:06,2587.45,2587.45,100,2587.45,100,100,0
RELIANCE.BSE,02/01/2024,10:25:07,2586.05,2586.05,3,2586.05,3,3,0
RELIANCE.BSE,02/01/2024,10:25:17,2589.6,2589.6,13,2589,13,13,0
RELIANCE.BSE,02/01/2024,10:25:23,2588.25,2588.25,5,2588.25,5,5,0
RELIANCE.BSE,02/01/2024,10:25:14,2587.8,2587.8,1,2587.8,1,1,0
RELIANCE.BSE,02/01/2024,10:25:25,2587.85,2587.85,45,2587.75,45,45,0
RELIANCE.BSE,02/01/2024,10:25:29,2587.4,2587.4,3,2587.4,3,3,0
RELIANCE.BSE,02/01/2024,10:25:34,2586.95,2586.95,4,2586.95,4,4,0
RELIANCE.BSE,02/01/2024,10:25:41,2588.7,2588.7,2,2588.7,2,2,0
RELIANCE.BSE,02/01/2024,10:25:54,2587.55,2587.55,35,2587.55,35,35,0
RELIANCE.BSE,02/01/2024,10:26:32,2587.5,2587.5,1,2587.5,1,1,0
RELIANCE.BSE,02/01/2024,10:26:42,2587.1,2587.1,1,2587.1,1,1,0
RELIANCE.BSE,02/01/2024,10:26:52,2586.5,2586.5,100,2586.5,100,100,0
RELIANCE.BSE,02/01/2024,10:26:53,2586.5,2586.5,9,2586.5,9,9,0
RELIANCE.BSE,02/01/2024,10:26:55,2585.65,2586,300,2585.4,300,300,0
RELIANCE.BSE,02/01/2024,10:26:58,2586,2586,11,2586,11,11,0
RELIANCE.BSE,02/01/2024,10:27:06,2585.7,2585.7,20,2585.7,20,20,0
RELIANCE.BSE,02/01/2024,10:27:20,2585.3,2585.3,116,2585.3,116,116,0
RELIANCE.BSE,02/01/2024,10:27:26,2586.5,2586.5,6,2586.5,6,6,0
RELIANCE.BSE,02/01/2024,10:27:29,2586,2586,5,2586,5,5,0
RELIANCE.BSE,02/01/2024,10:27:26,2585.75,2585.75,35,2585.75,35,35,0
RELIANCE.BSE,02/01/2024,10:27:37,2587.7,2587.7,4,2587.7,4,4,0
RELIANCE.BSE,02/01/2024,10:27:37,2588,2588,48,2587.9,48,48,0
RELIANCE.BSE,02/01/2024,10:27:38,2589,2589,13,2588.8,13,13,0
RELIANCE.BSE,02/01/2024,10:27:38,2587.7,2587.7,49,2587.7,49,49,0
RELIANCE.BSE,02/01/2024,10:27:40,2588.1,2588.1,3,2588.1,3,3,0
RELIANCE.BSE,02/01/2024,10:27:41,2590.6,2590.6,1,2590.6,1,1,0
RELIANCE.BSE,02/01/2024,10:27:42,2589.7,2589.7,21,2589.7,21,21,0
RELIANCE.BSE,02/01/2024,10:27:42,2589.7,2589.7,6,2589.7,6,6,0
RELIANCE.BSE,02/01/2024,10:28:09,2586.7,2586.7,2,2586.7,2,2,0
RELIANCE.BSE,02/01/2024,10:28:18,2586.7,2586.7,2,2586.7,2,2,0
RELIANCE.BSE,02/01/2024,10:28:34,2588,2588,20,2588,20,20,0
RELIANCE.BSE,02/01/2024,10:28:58,2587.65,2587.65,100,2587.65,100,100,0
RELIANCE.BSE,02/01/2024,10:28:58,2587.95,2587.95,5,2587.95,5,5,0
RELIANCE.BSE,02/01/2024,10:29:01,2587.15,2587.15,1,2587.15,1,1,0
RELIANCE.BSE,02/01/2024,10:29:29,2588.85,2588.85,127,2588.5,127,127,0
RELIANCE.BSE,02/01/2024,10:29:37,2589.55,2589.55,9,2589.55,9,9,0
RELIANCE.BSE,02/01/2024,10:29:39,2588.25,2588.25,50,2588,50,50,0
RELIANCE.BSE,02/01/2024,10:29:39,2589.6,2589.6,30,2589.6,30,30,0
RELIANCE.BSE,02/01/2024,10:29:42,2588.15,2588.15,5,2588.15,5,5,0
RELIANCE.BSE,02/01/2024,10:29:48,2588.15,2588.15,2,2588.15,2,2,0
RELIANCE.BSE,02/01/2024,10:29:50,2588.25,2588.25,5,2588.25,5,5,0
RELIANCE.BSE,02/01/2024,10:29:53,2589.55,2589.55,1,2589.55,1,1,0
RELIANCE.BSE,02/01/2024,10:29:54,2588,2588,5,2588,5,5,0
RELIANCE.BSE,02/01/2024,10:30:30,2587.95,2587.95,1,2587.95,1,1,0
RELIANCE.BSE,02/01/2024,10:30:50,2588,2588,5,2588,5,5,0
RELIANCE.BSE,02/01/2024,10:30:56,2589.55,2589.55,21,2589.5,21,21,0
RELIANCE.BSE,02/01/2024,10:30:56,2589.55,2589.55,32,2589.55,32,32,0
RELIANCE.BSE,02/01/2024,10:30:56,2589.55,2589.55,16,2589.55,16,16,0
RELIANCE.BSE,02/01/2024,10:30:56,2589.55,2589.55,12,2589.55,12,12,0
RELIANCE.BSE,02/01/2024,10:30:57,2590,2590,336,2590,336,336,0
RELIANCE.BSE,02/01/2024,10:30:58,2590,2590,10,2590,10,10,0
RELIANCE.BSE,02/01/2024,10:30:58,2590,2590,297,2590,297,297,0
RELIANCE.BSE,02/01/2024,10:30:59,2590,2590,129,2590,129,129,0
RELIANCE.BSE,02/01/2024,10:30:59,2590,2590,50,2590,50,50,0
RELIANCE.BSE,02/01/2024,10:30:59,2590,2590,20,2590,20,20,0
RELIANCE.BSE,02/01/2024,10:31:00,2590,2590,20,2590,20,20,0
RELIANCE.BSE,02/01/2024,10:31:00,2590,2590,75,2590,75,75,0
RELIANCE.BSE,02/01/2024,10:31:01,2590.6,2590.6,16,2590,16,16,0
RELIANCE.BSE,02/01/2024,10:31:14,2590,2590,5,2590,5,5,0
RELIANCE.BSE,02/01/2024,10:31:32,2590.2,2590.2,2,2590.2,2,2,0
RELIANCE.BSE,02/01/2024,10:31:36,2588.55,2588.55,19,2588.55,19,19,0
RELIANCE.BSE,02/01/2024,10:31:38,2588.5,2588.5,13,2588.45,13,13,0
RELIANCE.BSE,02/01/2024,10:31:41,2590,2590,9,2590,9,9,0
RELIANCE.BSE,02/01/2024,10:31:42,2590,2590,1,2590,1,1,0
RELIANCE.BSE,02/01/2024,10:31:51,2591,2591,1,2591,1,1,0
RELIANCE.BSE,02/01/2024,10:31:52,2591.1,2591.25,100,2591,100,100,0
RELIANCE.BSE,02/01/2024,10:32:14,2588.45,2588.45,66,2588.45,66,66,0
RELIANCE.BSE,02/01/2024,10:32:19,2589.95,2590,17,2589.95,17,17,0
RELIANCE.BSE,02/01/2024,10:32:30,2591,2591,2,2591,2,2,0
RELIANCE.BSE,02/01/2024,10:32:39,2591,2591.25,10,2591,10,10,0
RELIANCE.BSE,02/01/2024,10:32:43,2590.85,2590.9,100,2590.85,100,100,0
RELIANCE.BSE,02/01/2024,10:33:00,2590.9,2590.9,2,2590.9,2,2,0
RELIANCE.BSE,02/01/2024,10:33:13,2590,2590,3,2590,3,3,0
RELIANCE.BSE,02/01/2024,10:33:15,2590.9,2590.9,5,2590.9,5,5,0
RELIANCE.BSE,02/01/2024,10:33:27,2590.15,2590.2,19,2590.15,19,19,0
RELIANCE.BSE,02/01/2024,10:33:32,2590.15,2590.15,2,2590.15,2,2,0
RELIANCE.BSE,02/01/2024,10:34:00,2591,2591,4,2591,4,4,0
RELIANCE.BSE,02/01/2024,10:34:11,2590,2590,102,2590,102,102,0
RELIANCE.BSE,02/01/2024,10:34:14,2590.65,2590.65,6,2590.65,6,6,0
RELIANCE.BSE,02/01/2024,10:34:21,2589.6,2589.65,20,2589.6,20,20,0
RELIANCE.BSE,02/01/2024,10:34:23,2590.65,2590.65,4,2590.65,4,4,0
RELIANCE.BSE,02/01/2024,10:34:32,2590.65,2590.65,1,2590.65,1,1,0
RELIANCE.BSE,02/01/2024,10:34:43,2590,2590,1,2590,1,1,0
RELIANCE.BSE,02/01/2024,10:34:46,2590,2590,1,2590,1,1,0
RELIANCE.BSE,02/01/2024,10:34:58,2590.1,2590.1,10,2590.1,10,10,0
RELIANCE.BSE,02/01/2024,10:35:03,2591.2,2591.2,36,2591,36,36,0
RELIANCE.BSE,02/01/2024,10:35:16,2589.95,2589.95,1,2589.95,1,1,0
RELIANCE.BSE,02/01/2024,10:35:23,2590.85,2590.85,10,2590.85,10,10,0
RELIANCE.BSE,02/01/2024,10:35:31,2590.85,2590.85,40,2590.85,40,40,0
RELIANCE.BSE,02/01/2024,10:35:35,2590.9,2590.9,40,2590.9,40,40,0
RELIANCE.BSE,02/01/2024,10:36:02,2590.3,2590.3,10,2590.3,10,10,0
RELIANCE.BSE,02/01/2024,10:36:37,2589.4,2589.45,51,2589.4,51,51,0
RELIANCE.BSE,02/01/2024,10:36:38,2590.3,2590.3,2,2590.3,2,2,0
RELIANCE.BSE,02/01/2024,10:36:40,2590.6,2590.6,1,2590.6,1,1,0
RELIANCE.BSE,02/01/2024,10:36:44,2589.35,2589.35,1,2589.35,1,1,0
RELIANCE.BSE,02/01/2024,10:36:48,2589.35,2589.45,11,2589.35,11,11,0
RELIANCE.BSE,02/01/2024,10:36:48,2588.5,2588.5,51,2588.5,51,51,0
RELIANCE.BSE,02/01/2024,10:36:56,2588,2588,50,2587.9,50,50,0
RELIANCE.BSE,02/01/2024,10:37:07,2587.2,2587.2,2,2587.2,2,2,0
RELIANCE.BSE,02/01/2024,10:37:10,2587.2,2587.2,21,2587.15,21,21,0
RELIANCE.BSE,02/01/2024,10:37:12,2587.25,2587.25,10,2587.25,10,10,0
RELIANCE.BSE,02/01/2024,10:37:20,2588,2588,2,2588,2,2,0
RELIANCE.BSE,02/01/2024,10:37:20,2588,2588,18,2588,18,18,0
RELIANCE.BSE,02/01/2024,10:37:28,2588.4,2588.45,150,2588.05,150,150,0
RELIANCE.BSE,02/01/2024,10:37:51,2588.15,2588.15,1,2588.15,1,1,0
RELIANCE.BSE,02/01/2024,10:38:09,2588.05,2588.05,1,2588.05,1,1,0
RELIANCE.BSE,02/01/2024,10:38:11,2588.05,2588.05,4,2588.05,4,4,0
RELIANCE.BSE,02/01/2024,10:38:15,2587.05,2587.05,10,2587.05,10,10,0
RELIANCE.BSE,02/01/2024,10:38:26,2587.05,2587.05,1,2587.05,1,1,0
RELIANCE.BSE,02/01/2024,10:39:03,2587,2587,24,2587,24,24,0
RELIANCE.BSE,02/01/2024,10:39:16,2586.2,2586.25,127,2586.15,127,127,0
RELIANCE.BSE,02/01/2024,10:39:19,2586.6,2586.6,4,2586.6,4,4,0
RELIANCE.BSE,02/01/2024,10:39:19,2585,2585.1,127,2585,127,127,0
RELIANCE.BSE,02/01/2024,10:39:33,2584.7,2585,240,2584.7,240,240,0
RELIANCE.BSE,02/01/2024,10:39:33,2584.7,2585,240,2584.7,240,0,0
RELIANCE.BSE,02/01/2024,10:39:34,2585.7,2585.7,2,2585.7,2,2,0
RELIANCE.BSE,02/01/2024,10:39:45,2584,2584.3,11,2584,11,11,0
RELIANCE.BSE,02/01/2024,10:39:45,2584,2584.3,11,2584,11,0,0
RELIANCE.BSE,02/01/2024,10:39:46,2584.7,2584.7,2,2584.7,2,2,0
RELIANCE.BSE,02/01/2024,10:39:47,2584.7,2584.7,2,2584.7,2,2,0
RELIANCE.BSE,02/01/2024,10:39:55,2583.5,2583.5,303,2583.5,303,303,0
RELIANCE.BSE,02/01/2024,10:39:55,2583.5,2583.5,303,2583.5,303,0,0
RELIANCE.BSE,02/01/2024,10:40:03,2583,2583,13,2583,13,13,0
RELIANCE.BSE,02/01/2024,10:40:03,2583,2583,13,2583,13,0,0
RELIANCE.BSE,02/01/2024,10:40:07,2584.1,2584.1,1,2584.1,1,1,0
RELIANCE.BSE,02/01/2024,10:40:20,2583.9,2583.9,1,2583.9,1,1,0
RELIANCE.BSE,02/01/2024,10:40:21,2585.6,2585.6,2,2585.6,2,2,0
RELIANCE.BSE,02/01/2024,10:40:41,2584.2,2584.2,2,2584.2,2,2,0
RELIANCE.BSE,02/01/2024,10:40:48,2583.05,2583.05,1,2583.05,1,1,0
RELIANCE.BSE,02/01/2024,10:40:47,2583.05,2583.05,100,2583.05,100,100,0
RELIANCE.BSE,02/01/2024,10:41:02,2582,2582,1,2582,1,1,0
RELIANCE.BSE,02/01/2024,10:41:02,2582,2582,1,2582,1,0,0
RELIANCE.BSE,02/01/2024,10:41:06,2582,2582,4,2582,4,4,0
RELIANCE.BSE,02/01/2024,10:41:08,2582,2582,95,2582,95,95,0
RELIANCE.BSE,02/01/2024,10:41:10,2583,2583,1,2583,1,1,0
RELIANCE.BSE,02/01/2024,10:41:17,2582.45,2582.55,31,2582.45,31,31,0
RELIANCE.BSE,02/01/2024,10:41:20,2583.05,2583.05,37,2583.05,37,37,0
